"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"
"306","NET1_ENSG00000173848","VIM_ENSG00000026025","GPR26_ENSG00000154478","COX5A_ENSG00000178741","ATP6AP1_ENSG00000071553","GREM1_ENSG00000166923","CAMK2B_ENSG00000058404","AF106564.1_ENSG00000272163","PPP2R5D_ENSG00000112640","RBFOX2_ENSG00000100320","PLXDC2_ENSG00000120594","MED17_ENSG00000042429","GSN_ENSG00000148180","CA5B_ENSG00000169239","FLNC_ENSG00000128591","CRH_ENSG00000147571"
"307","RPL18A_ENSG00000105640","RPL36_ENSG00000130255","IPO5_ENSG00000065150","PIK3CD_ENSG00000171608","MTLN_ENSG00000175701","CPM_ENSG00000135678","BEX3_ENSG00000166681","CSMD1_ENSG00000183117","DOP1B_ENSG00000142197","ATP2A2_ENSG00000174437","NKAIN4_ENSG00000101198","ATP6V0D1_ENSG00000159720","DPYSL2_ENSG00000092964","ECHDC2_ENSG00000121310","RAP1A_ENSG00000116473","C9orf24_ENSG00000164972"
"308","CD14_ENSG00000170458","PDLIM4_ENSG00000131435","NOL4_ENSG00000101746","FAM102B_ENSG00000162636","LPCAT4_ENSG00000176454","MYO1D_ENSG00000176658","LARGE1_ENSG00000133424","GRM1_ENSG00000152822","DIPK1B_ENSG00000165716","CACNG8_ENSG00000142408","TRAPPC12_ENSG00000171853","ARRB1_ENSG00000137486","GSG1L_ENSG00000169181","SLCO2B1_ENSG00000137491","PDK4_ENSG00000004799","RAB3A_ENSG00000105649"
"309","TSC22D3_ENSG00000157514","RPL9_ENSG00000163682","R3HDM1_ENSG00000048991","FSTL5_ENSG00000168843","VPS35_ENSG00000069329","MAP3K11_ENSG00000173327","NAGPA_ENSG00000103174","RFTN1_ENSG00000131378","INPP5F_ENSG00000198825","MLXIP_ENSG00000175727","KCNMB4_ENSG00000135643","SNAPC2_ENSG00000104976","LINC00320_ENSG00000224924","PREX2_ENSG00000046889","CUEDC1_ENSG00000180891","GALNT17_ENSG00000185274"
"310","EEF1G_ENSG00000254772","EDNRB_ENSG00000136160","ADRB1_ENSG00000043591","SEMA4A_ENSG00000196189","LUZP1_ENSG00000169641","COL16A1_ENSG00000084636","G3BP2_ENSG00000138757","ENTPD3_ENSG00000168032","AC018358.1_ENSG00000281160","COPS4_ENSG00000138663","ITPKB_ENSG00000143772","TBR1_ENSG00000136535","FAXDC2_ENSG00000170271","SLC38A1_ENSG00000111371","C2orf88_ENSG00000187699","HENMT1_ENSG00000162639"
"311","MCL1_ENSG00000143384","FAM181B_ENSG00000182103","LRRC73_ENSG00000204052","PVALB_ENSG00000100362","UBE2E3_ENSG00000170035","NCAM1_ENSG00000149294","KCNMB4_ENSG00000135643","TIAM2_ENSG00000146426","TAFA1_ENSG00000183662","SNHG32_ENSG00000204387","REPIN1_ENSG00000214022","MMP17_ENSG00000198598","UNC5C_ENSG00000182168","RPS8_ENSG00000142937","EPN2_ENSG00000072134","ALDOC_ENSG00000109107"
"312","HLA-DPA1_ENSG00000231389","CYBRD1_ENSG00000071967","SSX2IP_ENSG00000117155","CLSTN1_ENSG00000171603","SGPP2_ENSG00000163082","MAN2A1_ENSG00000112893","ATP6V0D1_ENSG00000159720","STAT4_ENSG00000138378","CLSTN3_ENSG00000139182","RERE_ENSG00000142599","SRCIN1_ENSG00000277363","OBI1_ENSG00000152193","LITAF_ENSG00000189067","IDS_ENSG00000010404","PAQR8_ENSG00000170915","CACNA2D2_ENSG00000007402"
"313","FCGRT_ENSG00000104870","SLC18B1_ENSG00000146409","MAP1B_ENSG00000131711","SIRPA_ENSG00000198053","SH3BGRL2_ENSG00000198478","NFE2L2_ENSG00000116044","SYP_ENSG00000102003","PDE1B_ENSG00000123360","DNM3_ENSG00000197959","TESPA1_ENSG00000135426","UBR3_ENSG00000144357","TRRAP_ENSG00000196367","NFIA_ENSG00000162599","ANTXR1_ENSG00000169604","SALL1_ENSG00000103449","TPI1_ENSG00000111669"
"314","JCAD_ENSG00000165757","CHRDL1_ENSG00000101938","LINC02609_ENSG00000233593","PLEKHB2_ENSG00000115762","PEBP1_ENSG00000089220","MAP4K4_ENSG00000071054","PTPRN_ENSG00000054356","ELK1_ENSG00000126767","FABP3_ENSG00000121769","OAZ2_ENSG00000180304","BRD7_ENSG00000166164","COX4I1_ENSG00000131143","DPYSL5_ENSG00000157851","HMGN1_ENSG00000205581","PHGDH_ENSG00000092621","FDX2_ENSG00000267673"
"315","LGALS1_ENSG00000100097","LAPTM4A_ENSG00000068697","SLC6A7_ENSG00000011083","CAPNS1_ENSG00000126247","CAMK2G_ENSG00000148660","MOSPD2_ENSG00000130150","NCKAP1_ENSG00000061676","FLRT2_ENSG00000185070","KLC1_ENSG00000126214","IMP3_ENSG00000177971","DIPK1C_ENSG00000187773","DMAP1_ENSG00000178028","A1BG_ENSG00000121410","PALLD_ENSG00000129116","HIST1H2AC_ENSG00000180573","LRRK1_ENSG00000154237"
"316","VSIR_ENSG00000107738","RPL28_ENSG00000108107","STRIP2_ENSG00000128578","CD83_ENSG00000112149","KLC1_ENSG00000126214","CD22_ENSG00000012124","CISD1_ENSG00000122873","CRH_ENSG00000147571","CTXN2_ENSG00000233932","ZMAT4_ENSG00000165061","SYNJ2_ENSG00000078269","NAA30_ENSG00000139977","TBR1_ENSG00000136535","CALD1_ENSG00000122786","PXK_ENSG00000168297","FAM216A_ENSG00000204856"
"317","DDAH2_ENSG00000213722","GAREM2_ENSG00000157833","HPCAL1_ENSG00000115756","AAK1_ENSG00000115977","DNM3_ENSG00000197959","TCF12_ENSG00000140262","TNFAIP8L3_ENSG00000183578","DACH2_ENSG00000126733","RAP2A_ENSG00000125249","NRBF2_ENSG00000148572","DYNC1I2_ENSG00000077380","SHISA9_ENSG00000237515","ABHD17B_ENSG00000107362","ASCL1_ENSG00000139352","NCAM1_ENSG00000149294","UQCRB_ENSG00000156467"
"318","FSTL1_ENSG00000163430","MRO_ENSG00000134042","ISCU_ENSG00000136003","LY86-AS1_ENSG00000216863","AC125616.1_ENSG00000256008","CD81_ENSG00000110651","PCLO_ENSG00000186472","TYRO3_ENSG00000092445","EIF5A2_ENSG00000163577","SSB_ENSG00000138385","COMMD1_ENSG00000173163","SRRM4_ENSG00000139767","HAPLN2_ENSG00000132702","GYPC_ENSG00000136732","WHRN_ENSG00000095397","EPHB6_ENSG00000106123"
"319","MGST2_ENSG00000085871","ID2_ENSG00000115738","C2CD4C_ENSG00000183186","SLIT1_ENSG00000187122","LGI3_ENSG00000168481","CPB2-AS1_ENSG00000235903","MAPK13_ENSG00000156711","MTMR12_ENSG00000150712","SH3BGRL2_ENSG00000198478","UNC5D_ENSG00000156687","BAIAP3_ENSG00000007516","UBE2K_ENSG00000078140","PLEKHB1_ENSG00000021300","AMOT_ENSG00000126016","PRKCSH_ENSG00000130175","TM6SF1_ENSG00000136404"
"320","TSC22D1_ENSG00000102804","LRP1_ENSG00000123384","YWHAB_ENSG00000166913","SPEF1_ENSG00000101222","ABCG4_ENSG00000172350","SILC1_ENSG00000232044","MFSD4A_ENSG00000174514","AC080013.1_ENSG00000240207","PLD3_ENSG00000105223","MYL6B_ENSG00000196465","ARHGAP5_ENSG00000100852","GART_ENSG00000159131","PLPPR1_ENSG00000148123","ID2_ENSG00000115738","ENDOD1_ENSG00000149218","NAP1L2_ENSG00000186462"
"321","ECE1_ENSG00000117298","SSPN_ENSG00000123096","SCN8A_ENSG00000196876","DYNC1I1_ENSG00000158560","PTPRK_ENSG00000152894","TTLL7_ENSG00000137941","CACNG3_ENSG00000006116","TRBC2_ENSG00000211772","SLC25A4_ENSG00000151729","LYSMD2_ENSG00000140280","RCBTB1_ENSG00000136144","SMAD1_ENSG00000170365","SLCO1A2_ENSG00000084453","RPS19_ENSG00000105372","ARRDC2_ENSG00000105643","UNC13C_ENSG00000137766"
"322","ARID5A_ENSG00000196843","RFX4_ENSG00000111783","CLTC_ENSG00000141367","CLSTN3_ENSG00000139182","MAP9_ENSG00000164114","CYTH1_ENSG00000108669","ITFG1_ENSG00000129636","FAM13A_ENSG00000138640","COX5A_ENSG00000178741","GABBR2_ENSG00000136928","BCAN_ENSG00000132692","RNFT2_ENSG00000135119","LRP1B_ENSG00000168702","PDZD4_ENSG00000067840","MAP7_ENSG00000135525","VAMP1_ENSG00000139190"
"323","MFGE8_ENSG00000140545","ARNT2_ENSG00000172379","ATP6V1E1_ENSG00000131100","NUAK1_ENSG00000074590","FGF12_ENSG00000114279","PRRG1_ENSG00000130962","LY6E_ENSG00000160932","EML1_ENSG00000066629","VPS35_ENSG00000069329","ENC1_ENSG00000171617","FAM102A_ENSG00000167106","UCHL1_ENSG00000154277","FOXP2_ENSG00000128573","SCRG1_ENSG00000164106","DYNC1I2_ENSG00000077380","GGH_ENSG00000137563"
"324","RPL34_ENSG00000109475","SLC16A9_ENSG00000165449","CTNNA2_ENSG00000066032","CACNA1I_ENSG00000100346","BTBD8_ENSG00000189195","LAYN_ENSG00000204381","ARHGAP26_ENSG00000145819","RHBDL1_ENSG00000103269","TAGLN3_ENSG00000144834","LINC02609_ENSG00000233593","TMEM235_ENSG00000204278","SLC35F1_ENSG00000196376","KCNMB4_ENSG00000135643","SSPN_ENSG00000123096","C3_ENSG00000125730","NANOS3_ENSG00000187556"
"325","EIF3E_ENSG00000104408","PALM_ENSG00000099864","ZNF365_ENSG00000138311","PWWP3B_ENSG00000157502","RAB11FIP5_ENSG00000135631","FIS1_ENSG00000214253","NRGN_ENSG00000154146","NORAD_ENSG00000260032","TPRG1L_ENSG00000158109","SLC25A16_ENSG00000122912","CORT_ENSG00000241563","BABAM2_ENSG00000158019","RAB26_ENSG00000167964","RIDA_ENSG00000132541","RPS6_ENSG00000137154","MTCH1_ENSG00000137409"
"326","OCLN_ENSG00000197822","RPL6_ENSG00000089009","CDK20_ENSG00000156345","MAP3K9_ENSG00000006432","COX7A2_ENSG00000112695","AIF1L_ENSG00000126878","GHITM_ENSG00000165678","HTR5A-AS1_ENSG00000220575","CYFIP2_ENSG00000055163","CARM1_ENSG00000142453","PSEN1_ENSG00000080815","SHOC2_ENSG00000108061","LUZP2_ENSG00000187398","SELENBP1_ENSG00000143416","SPOCK3_ENSG00000196104","CGREF1_ENSG00000138028"
"327","RPS24_ENSG00000138326","ITPR2_ENSG00000123104","KCNJ12_ENSG00000184185","NEFM_ENSG00000104722","NCALD_ENSG00000104490","GAB1_ENSG00000109458","PREPL_ENSG00000138078","DGCR9_ENSG00000273032","PDP1_ENSG00000164951","NPEPPS_ENSG00000141279","SYNGR2_ENSG00000108639","TENM2_ENSG00000145934","SH3GL3_ENSG00000140600","LMO2_ENSG00000135363","RPL11_ENSG00000142676","GFRA2_ENSG00000168546"
"328","MSN_ENSG00000147065","TMEM176A_ENSG00000002933","COX6A1_ENSG00000111775","SERINC1_ENSG00000111897","PCSK1_ENSG00000175426","ATP11A_ENSG00000068650","PKM_ENSG00000067225","AMPD2_ENSG00000116337","SPATS2_ENSG00000123352","DYRK1A_ENSG00000157540","RAMP3_ENSG00000122679","PRKCG_ENSG00000126583","SLCO3A1_ENSG00000176463","FADS1_ENSG00000149485","TMEM123_ENSG00000152558","ATP1A3_ENSG00000105409"
"329","RPL36A_ENSG00000241343","NSMF_ENSG00000165802","SCN1B_ENSG00000105711","CKMT1A_ENSG00000223572","CTNNA2_ENSG00000066032","TGFA_ENSG00000163235","LMO4_ENSG00000143013","SLITRK5_ENSG00000165300","SLC22A17_ENSG00000092096","ST3GAL3_ENSG00000126091","RIC3_ENSG00000166405","NUDT11_ENSG00000196368","MAP6D1_ENSG00000180834","EEF1D_ENSG00000104529","HDAC11_ENSG00000163517","GALNT8_ENSG00000130035"
"330","ATP6V0E1_ENSG00000113732","CD81_ENSG00000110651","NSF_ENSG00000073969","SPTSSB_ENSG00000196542","PTPN20_ENSG00000204179","FLNC_ENSG00000128591","SREBF2_ENSG00000198911","SEMA5B_ENSG00000082684","JAK3_ENSG00000105639","SPRED2_ENSG00000198369","UAP1L1_ENSG00000197355","AK5_ENSG00000154027","LRCH4_ENSG00000077454","PEA15_ENSG00000162734","SFT2D2_ENSG00000213064","FABP3_ENSG00000121769"
"331","FAM107A_ENSG00000168309","TMBIM6_ENSG00000139644","NAP1L2_ENSG00000186462","IGLON5_ENSG00000142549","AP2S1_ENSG00000042753","ALCAM_ENSG00000170017","LRRN3_ENSG00000173114","PAM_ENSG00000145730","RCC2_ENSG00000179051","TFRC_ENSG00000072274","YPEL2_ENSG00000175155","STAC2_ENSG00000141750","NXPH3_ENSG00000182575","RPL11_ENSG00000142676","PPFIBP2_ENSG00000166387","ATP5ME_ENSG00000169020"
"332","RPS28_ENSG00000233927","SLC25A18_ENSG00000182902","RHEB_ENSG00000106615","MELTF_ENSG00000163975","AP2M1_ENSG00000161203","THBS2_ENSG00000186340","OXR1_ENSG00000164830","ATP2B1-AS1_ENSG00000271614","CACNB2_ENSG00000165995","AC009041.2_ENSG00000260807","SLCO2B1_ENSG00000137491","GAP43_ENSG00000172020","BAMBI_ENSG00000095739","FLNA_ENSG00000196924","LAYN_ENSG00000204381","AP2S1_ENSG00000042753"
"333","RPS29_ENSG00000213741","GFAP_ENSG00000131095","LINC01202_ENSG00000280776","KIFAP3_ENSG00000075945","TPGS2_ENSG00000134779","AASS_ENSG00000008311","ETV1_ENSG00000006468","SLC6A1_ENSG00000157103","KCNB1_ENSG00000158445","SYT5_ENSG00000129990","RPP21_ENSG00000241370","LEMD3_ENSG00000174106","ACSL1_ENSG00000151726","FERMT2_ENSG00000073712","SCARB2_ENSG00000138760","C18orf21_ENSG00000141428"
"334","NR4A2_ENSG00000153234","GSTM3_ENSG00000134202","BSCL2_ENSG00000168000","NDUFV2_ENSG00000178127","SDHA_ENSG00000073578","GLIPR2_ENSG00000122694","NAP1L2_ENSG00000186462","DIAPH1_ENSG00000131504","SPTAN1_ENSG00000197694","LMF1_ENSG00000103227","GPSM2_ENSG00000121957","CARNMT1_ENSG00000156017","DACH1_ENSG00000276644","SFXN5_ENSG00000144040","MCM7_ENSG00000166508","BEX4_ENSG00000102409"
"335","RPL29_ENSG00000162244","SHC3_ENSG00000148082","SLC4A10_ENSG00000144290","POPDC3_ENSG00000132429","GABBR2_ENSG00000136928","IVNS1ABP_ENSG00000116679","SORCS1_ENSG00000108018","ZFAND5_ENSG00000107372","ARHGAP26_ENSG00000145819","DDX25_ENSG00000109832","ANKZF1_ENSG00000163516","VAMP2_ENSG00000220205","SEMA6A_ENSG00000092421","YBX1_ENSG00000065978","CYTH1_ENSG00000108669","PIN1_ENSG00000127445"
"336","EPHX1_ENSG00000143819","HHIPL1_ENSG00000182218","DAPK1_ENSG00000196730","TRHDE_ENSG00000072657","NDUFC2_ENSG00000151366","WHRN_ENSG00000095397","PCDH20_ENSG00000280165","BTBD3_ENSG00000132640","MLXIPL_ENSG00000009950","SDR39U1_ENSG00000100445","MAVS_ENSG00000088888","ZDHHC6_ENSG00000023041","PKP4_ENSG00000144283","ALDH1L1_ENSG00000144908","RAPGEF3_ENSG00000079337","CADPS2_ENSG00000081803"
"337","ITGA7_ENSG00000135424","SDC2_ENSG00000169439","KIAA1549L_ENSG00000110427","HS3ST4_ENSG00000182601","LINC01007_ENSG00000233123","CPNE2_ENSG00000140848","ATL1_ENSG00000198513","MIR124-2HG_ENSG00000254377","CA7_ENSG00000168748","GRK2_ENSG00000173020","TMCC3_ENSG00000057704","SLC35F6_ENSG00000213699","SYNGR2_ENSG00000108639","SYNM_ENSG00000182253","CRB2_ENSG00000148204","CALM3_ENSG00000160014"
"338","PLTP_ENSG00000100979","RPL3_ENSG00000100316","RNF144A-AS1_ENSG00000228203","NPTX2_ENSG00000106236","BEX1_ENSG00000133169","PMP2_ENSG00000147588","DGKI_ENSG00000157680","ANO3_ENSG00000134343","SLC4A3_ENSG00000114923","CBLN4_ENSG00000054803","RGMA_ENSG00000182175","SYT4_ENSG00000132872","LZTS2_ENSG00000107816","CSPP1_ENSG00000104218","PRCD_ENSG00000214140","FNDC4_ENSG00000115226"
"339","MAF_ENSG00000178573","IFITM2_ENSG00000185201","SLC9A7_ENSG00000065923","SLC36A1_ENSG00000123643","SYT13_ENSG00000019505","DYSF_ENSG00000135636","ID2_ENSG00000115738","PMEPA1_ENSG00000124225","EPB41L3_ENSG00000082397","DMTN_ENSG00000158856","GRIK3_ENSG00000163873","SLC6A17_ENSG00000197106","NAGLU_ENSG00000108784","THRA_ENSG00000126351","SEMA6A_ENSG00000092421","SLC12A5_ENSG00000124140"
"340","ATP1A2_ENSG00000018625","NDUFAF8_ENSG00000224877","ABCG4_ENSG00000172350","NRG1_ENSG00000157168","CPNE9_ENSG00000144550","FSCN1_ENSG00000075618","EXOC6_ENSG00000138190","DENND3_ENSG00000105339","EPS8L2_ENSG00000177106","GSPT1_ENSG00000103342","POGK_ENSG00000143157","STMN1_ENSG00000117632","CDC42EP2_ENSG00000149798","MT1F_ENSG00000198417","CCN2_ENSG00000118523","GNB1_ENSG00000078369"
"341","PPP1R12B_ENSG00000077157","BMP7_ENSG00000101144","KLK7_ENSG00000169035","XK_ENSG00000047597","PDCL3_ENSG00000115539","ABL1_ENSG00000097007","EXTL1_ENSG00000158008","NDEL1_ENSG00000166579","HSPA4L_ENSG00000164070","MPV17_ENSG00000115204","TBR1_ENSG00000136535","VAT1L_ENSG00000171724","TSHZ1_ENSG00000179981","SNHG19_ENSG00000260260","SERINC5_ENSG00000164300","STAU2_ENSG00000040341"
"342","SYNPO2_ENSG00000172403","PENK_ENSG00000181195","UBE2T_ENSG00000077152","TENM4_ENSG00000149256","PRDM8_ENSG00000152784","TAX1BP3_ENSG00000213977","STMN3_ENSG00000197457","PRKAR2B_ENSG00000005249","KCNAB2_ENSG00000069424","ZFP1_ENSG00000184517","SALL1_ENSG00000103449","SH3GL2_ENSG00000107295","COBL_ENSG00000106078","RPS9_ENSG00000170889","RPS9_ENSG00000170889","C12orf57_ENSG00000111678"
"343","TJP1_ENSG00000104067","NPAS1_ENSG00000130751","YJEFN3_ENSG00000250067","NAPA_ENSG00000105402","BSCL2_ENSG00000168000","RPL11_ENSG00000142676","CAP2_ENSG00000112186","CA10_ENSG00000154975","BTBD8_ENSG00000189195","CCDC107_ENSG00000159884","APOE_ENSG00000130203","ALG2_ENSG00000119523","DIP2B_ENSG00000066084","LINC01896_ENSG00000263146","LARP6_ENSG00000166173","HRH3_ENSG00000101180"
"344","RNASE1_ENSG00000129538","SUCLG2_ENSG00000172340","CACNA2D3_ENSG00000157445","FAM189A1_ENSG00000104059","RABAC1_ENSG00000105404","NACAD_ENSG00000136274","KCNF1_ENSG00000162975","DOC2A_ENSG00000149927","GRM7_ENSG00000196277","PCDH8_ENSG00000136099","FAM219A_ENSG00000164970","CPNE9_ENSG00000144550","SPOCK3_ENSG00000196104","PPP1R3C_ENSG00000119938","ATP10B_ENSG00000118322","ISCA1_ENSG00000135070"
"345","CLIC4_ENSG00000169504","FBXO2_ENSG00000116661","SLIT2_ENSG00000145147","USP27X_ENSG00000273820","DIRAS1_ENSG00000176490","LAMP1_ENSG00000185896","NRCAM_ENSG00000091129","SNTB2_ENSG00000168807","FJX1_ENSG00000179431","ADGRB1_ENSG00000181790","ELP2_ENSG00000134759","ILRUN_ENSG00000196821","GPM6B_ENSG00000046653","NR2F2_ENSG00000185551","FBXO7_ENSG00000100225","HSP90AA1_ENSG00000080824"
"346","PLAAT4_ENSG00000133321","STON2_ENSG00000140022","PSD3_ENSG00000156011","PLBD2_ENSG00000151176","PTPN3_ENSG00000070159","DHCR24_ENSG00000116133","ST8SIA3_ENSG00000177511","BEGAIN_ENSG00000183092","PWWP3B_ENSG00000157502","MPRIP_ENSG00000133030","NEU1_ENSG00000204386","KCMF1_ENSG00000176407","FARP2_ENSG00000006607","EMX2OS_ENSG00000229847","BEST1_ENSG00000167995","RILP_ENSG00000167705"
"347","LAMA5_ENSG00000130702","MIR497HG_ENSG00000267532","TSPAN33_ENSG00000158457","SEZ6L2_ENSG00000174938","MAP1LC3B_ENSG00000140941","DNAJB2_ENSG00000135924","TUSC3_ENSG00000104723","GRM5_ENSG00000168959","SERPINF1_ENSG00000132386","HHIPL1_ENSG00000182218","FANCL_ENSG00000115392","GPD2_ENSG00000115159","CNTN1_ENSG00000018236","ITM2C_ENSG00000135916","TMEM59_ENSG00000116209","SEZ6L2_ENSG00000174938"
"348","LENG8_ENSG00000167615","RPS9_ENSG00000170889","STMN2_ENSG00000104435","NRCAM_ENSG00000091129","ESRRG_ENSG00000196482","ENPP6_ENSG00000164303","MGST1_ENSG00000008394","PNOC_ENSG00000168081","PDK3_ENSG00000067992","CPSF4_ENSG00000160917","MMD_ENSG00000108960","ST8SIA3_ENSG00000177511","AC096564.1_ENSG00000245293","RPL10A_ENSG00000198755","ZBED3_ENSG00000132846","THOC5_ENSG00000100296"
"349","NRARP_ENSG00000198435","FBLN1_ENSG00000077942","KCTD16_ENSG00000183775","ADGRA1_ENSG00000197177","SNN_ENSG00000184602","DYNC1I2_ENSG00000077380","CPNE9_ENSG00000144550","ATP2A2_ENSG00000174437","SLC24A4_ENSG00000140090","IPO5_ENSG00000065150","RPS6KB2_ENSG00000175634","PHRF1_ENSG00000070047","CADM4_ENSG00000105767","RDX_ENSG00000137710","PIK3C2B_ENSG00000133056","MAPK9_ENSG00000050748"
"350","RPS17_ENSG00000182774","VIP_ENSG00000146469","KIAA1522_ENSG00000162522","HUNK_ENSG00000142149","CTSB_ENSG00000164733","SORT1_ENSG00000134243","APLP2_ENSG00000084234","OPRL1_ENSG00000125510","CNTNAP1_ENSG00000108797","CAPG_ENSG00000042493","COL4A5_ENSG00000188153","WDR55_ENSG00000120314","MTUS1_ENSG00000129422","MGP_ENSG00000111341","CD74_ENSG00000019582","C9orf16_ENSG00000171159"
"351","TMOD3_ENSG00000138594","FAU_ENSG00000149806","CHL1_ENSG00000134121","UGP2_ENSG00000169764","TTC1_ENSG00000113312","KIAA1755_ENSG00000149633","DLGAP1-AS4_ENSG00000263878","SERTM1_ENSG00000180440","CIT_ENSG00000122966","DUSP6_ENSG00000139318","POMGNT1_ENSG00000085998","KCNK4_ENSG00000182450","PHGDH_ENSG00000092621","MYH11_ENSG00000133392","KCNJ10_ENSG00000177807","RPS26_ENSG00000197728"
"352","BTG1_ENSG00000133639","SELENOK_ENSG00000113811","WASF1_ENSG00000112290","PPP2CA_ENSG00000113575","OCIAD2_ENSG00000145247","RPS12_ENSG00000112306","LINC02762_ENSG00000250303","BTBD11_ENSG00000151136","SEZ6L2_ENSG00000174938","WDR12_ENSG00000138442","OTUD4_ENSG00000164164","ITM2A_ENSG00000078596","DYNC1I2_ENSG00000077380","C1QB_ENSG00000173369","DPYSL2_ENSG00000092964","SEC16B_ENSG00000120341"
"353","TNFRSF1A_ENSG00000067182","PHGDH_ENSG00000092621","DOC2B_ENSG00000272636","SLC9A1_ENSG00000090020","UQCRC2_ENSG00000140740","EFNA1_ENSG00000169242","SULF1_ENSG00000137573","CTXN1_ENSG00000178531","RAB11FIP5_ENSG00000135631","ZSCAN26_ENSG00000197062","RNF152_ENSG00000176641","FAM171B_ENSG00000144369","ATP10B_ENSG00000118322","ETNPPL_ENSG00000164089","GPD1_ENSG00000167588","PCBP3_ENSG00000183570"
"354","GPX3_ENSG00000211445","GPM6A_ENSG00000150625","XK_ENSG00000047597","CCDC92_ENSG00000119242","LRFN5_ENSG00000165379","C4orf48_ENSG00000243449","IPCEF1_ENSG00000074706","JUN_ENSG00000177606","GRIA3_ENSG00000125675","GALNT17_ENSG00000185274","TRIM69_ENSG00000185880","PTDSS2_ENSG00000174915","RYR3_ENSG00000198838","RPL24_ENSG00000114391","AC006059.1_ENSG00000230084","ATP5PD_ENSG00000167863"
"355","UBA52_ENSG00000221983","ADHFE1_ENSG00000147576","CAMK4_ENSG00000152495","ADRA2A_ENSG00000150594","TAGLN3_ENSG00000144834","PTK2_ENSG00000169398","RAB3A_ENSG00000105649","PAK5_ENSG00000101349","GARS_ENSG00000106105","MGAT5B_ENSG00000167889","ZEB1_ENSG00000148516","FCHSD2_ENSG00000137478","CCDC14_ENSG00000175455","APPL2_ENSG00000136044","CPM_ENSG00000135678","RTL8C_ENSG00000134590"
"356","ELOVL7_ENSG00000164181","IL6ST_ENSG00000134352","DGKA_ENSG00000065357","CNRIP1_ENSG00000119865","SLC22A17_ENSG00000092096","PSAT1_ENSG00000135069","OCIAD1_ENSG00000109180","CPNE6_ENSG00000100884","CCK_ENSG00000187094","MEF2A_ENSG00000068305","PEX16_ENSG00000121680","NPTXR_ENSG00000221890","KIAA0930_ENSG00000100364","RPS14_ENSG00000164587","ARHGEF37_ENSG00000183111","SERP2_ENSG00000151778"
"357","C1QB_ENSG00000173369","SERF2_ENSG00000140264","MAPK10_ENSG00000109339","YWHAZ_ENSG00000164924","IDH3A_ENSG00000166411","MFAP3L_ENSG00000198948","LRRTM2_ENSG00000146006","SLC10A4_ENSG00000145248","SNPH_ENSG00000101298","SORBS2_ENSG00000154556","AC245297.2_ENSG00000272755","AL358216.1_ENSG00000225140","BRMS1_ENSG00000174744","SAT1_ENSG00000130066","NEO1_ENSG00000067141","FGF9_ENSG00000102678"
"358","PTP4A3_ENSG00000184489","CSKMT_ENSG00000214756","FAM135B_ENSG00000147724","PIK3R1_ENSG00000145675","YWHAZ_ENSG00000164924","GALNT15_ENSG00000131386","ENC1_ENSG00000171617","CCNG2_ENSG00000138764","PLCB1_ENSG00000182621","NTHL1_ENSG00000065057","PRCD_ENSG00000214140","MEGF10_ENSG00000145794","CPNE2_ENSG00000140848","IFI27L2_ENSG00000119632","KLHL32_ENSG00000186231","SCRT1_ENSG00000261678"
"359","KTN1_ENSG00000126777","AP004609.3_ENSG00000278376","KIAA1211L_ENSG00000196872","UQCRH_ENSG00000173660","C9orf24_ENSG00000164972","P2RX7_ENSG00000089041","GDPD5_ENSG00000158555","DUSP14_ENSG00000276023","ARPP21_ENSG00000172995","USP9X_ENSG00000124486","KIAA0408_ENSG00000189367","AP001816.1_ENSG00000254531","AL121820.2_ENSG00000259038","SLC25A18_ENSG00000182902","APOC2_ENSG00000234906","PRKAG2-AS1_ENSG00000239911"
"360","DEK_ENSG00000124795","MYORG_ENSG00000164976","PVALB_ENSG00000100362","CNTNAP1_ENSG00000108797","EPHX4_ENSG00000172031","FBXO7_ENSG00000100225","ASIC2_ENSG00000108684","DRP2_ENSG00000102385","DDX24_ENSG00000089737","SLC25A23_ENSG00000125648","SORT1_ENSG00000134243","CELSR3_ENSG00000008300","OTUD7B_ENSG00000264522","GSTM3_ENSG00000134202","CHADL_ENSG00000100399","SYBU_ENSG00000147642"
"361","RPS13_ENSG00000110700","RPL32_ENSG00000144713","COX6C_ENSG00000164919","CCDC184_ENSG00000177875","CITED1_ENSG00000125931","ANKRD40_ENSG00000154945","CLIP3_ENSG00000105270","TNNT1_ENSG00000105048","TUBA4A_ENSG00000127824","LONP2_ENSG00000102910","NT5DC1_ENSG00000178425","YARS_ENSG00000134684","VAMP3_ENSG00000049245","BPTF_ENSG00000171634","SRCIN1_ENSG00000277363","SYT4_ENSG00000132872"
"362","NOP53_ENSG00000105373","RPL30_ENSG00000156482","CNIH2_ENSG00000174871","TAGLN3_ENSG00000144834","COPS9_ENSG00000172428","HIP1_ENSG00000127946","MICAL2_ENSG00000133816","MEF2D_ENSG00000116604","CADPS2_ENSG00000081803","FMNL1_ENSG00000184922","ST5_ENSG00000166444","GABARAPL1_ENSG00000139112","STMN4_ENSG00000015592","TP53BP2_ENSG00000143514","PAQR4_ENSG00000162073","TOLLIP_ENSG00000078902"
